,date,twitter_positive,twitter_neutral,twitter_negative,twitter_price,coin_price_bitcoin,coin_price_ethereum,coin_price_dogecoin,gold_price,bitcoin_trend,itb_btc_count,itb_btc_prince,all_time_highers,all_time_lowers,average_balance,seconds,average_transaction_size,new_addresses,active_addresses,zero_balance_addresses,daily_active_address_price,hash_rate,average_size_in_bytes,volume_share_antpool,volume_share_btccom,volume_share_binance,volume_share_huobi_pool,inflows_antpool,inflows_btccom,inflows_binance,inflows_huobi_pool,outflows_antpool,outflows_btccom,outflows_binance,outflows_huobi_pool,reverses_antpool,reverses_btccom,reverses_binance,reverses_huobi_pool,rewards_transaction_fees,rewards_rewards,total_flows_antpool,total_flows_btccom,total_flows_binance,total_flows_huobi_pool,mining_rewards_volume_share,number_of_large_transactions,number_of_transactions,btc_total_fees,道琼斯工业平均指数_close,VIX恐慌指数_close,EEM_close,上证指数_close,美元指数期货_close,WTI原油期货_close,Count,黄金期货_close,XLK_close,Dow_Jones_Commodity_close,cci_close,美国标准普尔500指数_close,Dow_Jones_Commodity_Energy_close
136,2021/1/27,13217.0,41805.0,3887.0,30908.39,31162.5177,1282.12088,0.00781,"1,843.00",1145.0,991611,30908.39,1146967.0,30463.0,16913.75,611.7535211,190612.79,544068.0,1108814.0,613598.0,30908.39,146373664.6,1286615.0,0.000144,0.005352,0.000364,0.006983,4235695.487,162577337.2,11110095.84,151477575.4,4826592.902,167540594.3,11660903.29,281606829.2,8776863.465,116068006.8,280035567.3,1970890679.0,83.1,887.5,9062288.389,330117931.6,22770999.12,433084404.5,0.000445,20553.0,323553.0,2568372.69,30303.17,37.21,54.29,3573.34,90.64,52.85,991611,1853.8,131.5,761.32,9360.43,3750.77,85.2799
137,2021/1/28,18254.0,58115.0,5850.0,31893.225,31780.366,1310.20014,0.0151,"1,853.70",1186.0,976127,31893.225,1116475.0,30463.0,17426.84,589.2137931,213996.53,541427.0,1104168.0,608692.0,31893.225,154819795.2,1315946.0,2.8e-05,0.002272,0.000362,0.005077,1929610.441,72992442.57,14773650.61,163395133.1,0.0,84507784.07,10267550.9,189592635.3,11014508.52,107327215.0,293455284.6,1971740178.0,85.9,906.25,1929610.441,157500226.6,25041201.5,352987768.5,0.000415,20802.0,325146.0,2739634.98,30603.36,30.21,54.67,3505.18,90.427,52.34,976127,1845.8,132.04,756.83,9749.54,3787.38,84.5699
138,2021/1/29,26745.0,88593.0,8941.0,35313.79,34977.27448,1360.808,0.05352,"1,863.80",1871.0,1107629,35313.79,1089685.0,30463.0,19216.92,575.1776316,258175.9,629937.0,1217518.0,629631.0,35313.79,156871309.7,1313147.0,6.5e-05,0.005429,0.001579,0.009367,5711809.389,250473076.9,76028564.05,466141376.0,0.0,228724116.7,61354742.07,361098483.0,17917738.98,133884529.8,343257657.8,2201683938.0,167.43,950.0,5711809.389,479197193.6,137383306.1,827239859.0,0.000381,28194.0,341036.0,5912436.21,29982.62,33.09,53.31,3483.07,90.569,52.2,1107629,1854.7,128.93,758.13,10304.4,3714.24,84.0906
139,2021/1/30,14976.0,42799.0,4660.0,33882.075,34048.85084,1360.13046,0.03262,,1350.0,950567,33882.075,1070341.0,30463.0,18409.38,633.3676471,212331.08,530963.0,1089067.0,586338.0,33882.075,142434786.9,1301743.0,0.00025,0.002028,0.00075,0.003832,3010500.931,35398672.21,17924589.13,140746449.7,13375042.14,99536017.2,32272912.0,114479466.1,6631628.39,66271543.95,315370466.5,2194451243.0,138.46,850.0,16385543.07,134934689.4,50197501.13,255225915.9,0.000434,20195.0,312313.0,4691427.94,,,,,,,950567,,,,10704.3,,
140,2021/1/31,12316.0,34983.0,3811.0,33297.89,33436.32,1338.08875,0.03137,,1874.0,884394,33297.89,1044478.0,30463.0,18101.4,599.9236111,228044.0,503462.0,1080570.0,617450.0,33297.89,149173652.5,1310972.0,5.1e-05,0.003375,0.000441,0.003181,3351794.009,145781899.4,15386440.84,84083973.48,0.0,79651182.55,14232122.3,127636381.8,9886351.879,130352879.4,311160422.2,2135119401.0,100.54,900.0,3351794.009,225433081.9,29618563.14,211720355.3,0.000452,18009.0,290753.0,3347765.84,,,,,,,884394,,,,10218.2,,
141,2021/2/1,15662.0,41495.0,3855.0,33527.29,33669.29775,1322.90316,0.03829,"1,863.00",1845.0,892096,33527.29,1027650.0,30462.0,18167.41,694.0762712,226272.22,491575.0,985275.0,499304.0,33527.29,128856710.7,1312293.0,4.6e-05,0.002087,0.000473,0.004409,2911237.221,61182618.9,15131720.38,118750934.1,0.0,70831257.22,14780197.48,159954166.4,12855969.51,121347753.5,313601286.8,2088520175.0,127.71,743.75,2911237.221,132013876.1,29911917.86,278705100.5,0.000397,23057.0,277579.0,4281833.21,30211.91,30.24,54.75,3505.28,90.975,53.55,892096,1867.4,132.16,769.56,10489.3,3773.86,86.6391
142,2021/2/2,14064.0,38721.0,3391.0,34731.975,34678.44677,1439.72355,0.03236,"1,833.10",1719.0,1107759,34731.975,1008634.0,30460.0,18771.59,591.2091503,186764.63,601504.0,1216327.0,653799.0,34731.975,157998286.4,1301597.0,0.000213,0.002672,0.00046,0.005071,4185605.233,107469521.1,17044586.77,195028344.6,10113970.96,75534870.13,14622593.45,152786890.0,7093466.742,156168495.5,327166798.6,2167291583.0,148.61,956.25,14299576.19,183004391.2,31667180.22,347815234.6,0.000483,25218.0,367835.0,5161374.5,30687.48,25.56,55.46,3533.68,91.189,54.76,1107759,1837.6,133.95,769.21,10952.4,3826.31,88.3915
143,2021/2/3,15163.0,42078.0,3059.0,36559.26,36534.81377,1572.67031,0.03298,"1,835.50",1810.0,1046215,36559.26,1444464.0,30460.0,19715.06,576.9866667,219206.49,574526.0,1193560.0,626641.0,36559.26,154522511.7,1301816.0,5.2e-05,0.003196,0.000909,0.004535,3931138.227,123619559.7,37129354.64,169765380.5,0.0,117645480.1,31527400.46,172705093.5,11402645.48,166614971.7,349964614.5,2230115286.0,134.24,937.5,3931138.227,241265039.8,68656755.1,342470473.9,0.000454,25674.0,344425.0,4907740.92,30723.6,22.91,55.74,3517.31,91.148,55.69,1046215,1839.6,133.49,775.47,11605.4,3830.17,89.5899
144,2021/2/4,16057.0,42701.0,3204.0,37470.54,37490.60975,1643.66317,0.04608,"1,785.90",1904.0,1129558,37470.54,1749030.0,30459.0,20155.73,537.89375,222224.4,599720.0,1234340.0,671108.0,37470.54,167960612.5,1286774.0,6.7e-05,0.00241,0.000408,0.00495,5480471.611,127168985.6,16416119.51,240840817.1,0.0,70998150.78,17144165.72,164903440.5,17150315.27,225022569.1,357995122.2,2345173986.0,166.89,1000.0,5480471.611,198167136.4,33560285.23,405744257.6,0.000458,25704.0,367788.0,6253316.72,31055.86,21.77,55.76,3501.86,91.52,56.23,1129558,1795.9,135.62,776.68,11404.5,3871.74,90.4534
145,2021/2/5,17118.0,48690.0,7006.0,37485.21,37583.40925,1674.99223,0.0464,"1,803.00",1723.0,1087499,37485.21,1978178.0,30456.0,20159.22,506.8579882,203766.83,594068.0,1262356.0,717662.0,37485.21,178526344.4,1303817.0,0.000225,0.002528,0.00061,0.004654,3430161.415,128829224.3,23517768.56,142006897.1,12884464.15,57978312.92,21365457.83,200778720.3,7446376.956,295681793.7,360265619.1,2294356303.0,143.84,1056.25,16314625.57,186807537.2,44883226.38,342785617.4,0.000539,23057.0,360541.0,5391911.95,31148.24,20.87,56.24,3496.33,91.032,56.85,1087499,1817.8,135.32,781.56,12244.0,3886.83,91.1931
146,2021/2/6,17262.0,49618.0,4928.0,39618.535,39779.78304,1690.63057,0.04996,,2068.0,998228,39618.535,2177595.0,30455.0,21292.71,549.7106918,255929.26,560876.0,1163858.0,658640.0,39618.535,169264948.4,1286239.0,4.2e-05,0.002297,0.000294,0.005043,3611734.399,118840980.1,13346922.66,213977191.7,0.0,77586380.72,11726058.83,220368268.5,11488695.09,349192200.0,382326374.2,2370055317.0,118.3,993.75,3611734.399,196427360.8,25072981.49,434345460.3,0.000461,22476.0,333886.0,4686991.24,,,,,,,998228,,,,12328.2,,
147,2021/2/7,15424.0,41670.0,3861.0,38564.875,38687.19591,1608.75471,0.06409,,655.0,892939,38564.875,2344062.0,30454.0,20749.38,554.0320513,275856.68,515489.0,1156729.0,656792.0,38564.875,166003217.8,1393552.0,0.000169,0.001815,0.000441,0.004035,3702526.316,79583800.75,20095766.0,160719580.9,9644765.178,64517295.49,14982023.01,158817681.2,5228278.046,360048353.3,377284621.1,2352388456.0,84.69,975.0,13347291.49,144101096.2,35077789.01,319537262.1,0.000476,19136.0,286364.0,3266092.05,,,,,,,892939,,,,12241.4,,
148,2021/2/8,37416.0,116958.0,10315.0,42335.345,41119.34191,1664.49704,0.07591,"1,835.30",1157.0,1025379,42335.345,1501047.0,30454.0,22762.63,525.7098765,285877.7,571255.0,1248710.0,681267.0,42335.345,175172136.1,1386773.0,5.3e-05,0.002908,0.00043,0.007776,4954627.238,169784536.9,22700189.3,281823069.8,0.0,106445280.4,17950723.62,463351056.2,10864711.44,445000843.1,419302121.2,2368617171.0,134.17,1012.5,4954627.238,276229817.3,40650912.92,745174125.9,0.000447,29643.0,335223.0,5680230.36,31385.76,21.24,56.34,3532.45,90.919,57.97,1025379,1838.9,136.74,792.54,13594.6,3915.59,92.8628
149,2021/2/9,27751.0,83940.0,7204.0,46630.525,46656.45704,1752.52236,0.07652,"1,839.60",1469.0,1121649,46630.525,861571.0,30453.0,24924.2,613.6293706,440291.46,634338.0,1184738.0,571643.0,46630.525,151829549.5,1278955.0,1.1e-05,0.00181,0.000533,0.015578,1750028.912,165958510.0,43090511.51,407071730.4,0.0,121446354.7,41430328.62,2064451580.0,13723487.67,515004591.4,463618278.8,1134349363.0,196.39,893.75,1750028.912,287404864.8,84520840.13,2471523310.0,0.000263,34668.0,360137.0,9157973.23,31375.83,21.63,56.94,3603.49,90.429,58.36,1121649,1842.4,136.58,795.68,14350.3,3911.23,93.3557
150,2021/2/10,25768.0,64381.0,6254.0,45546.925,45777.01119,1767.14145,0.07262,"1,842.70",988.0,1075236,45546.925,1173072.0,30451.0,24249.85,587.2237762,289077.13,577523.0,1189875.0,591150.0,45546.925,157561038.1,1290298.0,0.00016,0.002291,0.000396,0.004537,4436000.793,76086760.72,21334914.68,220353636.9,11634634.35,150880269.3,17827573.14,228490709.9,6395672.046,436907952.4,456245363.8,1116200491.0,168.16,893.75,16070635.14,226967030.0,39162487.82,448844346.8,0.000413,29930.0,340758.0,7659320.27,31437.8,21.99,57.14,3655.09,90.363,58.68,1075236,1847.7,136.38,793.92,14695.9,3909.88,93.9681
151,2021/2/11,22492.0,63815.0,5788.0,46348.735,46251.74857,1764.3808,0.07181,"1,840.10",888.0,988158,46348.735,1460521.0,30451.0,24563.86,685.5891473,362243.85,553977.0,1067369.0,512184.0,46348.735,138302901.3,1271182.0,5.2e-05,0.001748,0.000429,0.003707,5678985.604,67866443.44,24132600.1,188743136.7,0.0,123472057.0,22932256.29,220440504.8,12220354.93,388499408.1,465422106.7,1098422117.0,185.35,806.25,5678985.604,191338500.5,47064856.39,409183641.5,0.000339,27489.0,304739.0,8590699.09,31430.7,21.25,57.75,,90.413,58.24,988158,1832.0,137.88,793.11,15439.7,3916.38,93.3815
152,2021/2/12,20886.0,60231.0,5141.0,47587.42,47577.65292,1794.80445,0.06766,"1,816.40",869.0,1075851,47587.42,1483314.0,30450.0,25112.63,608.8098592,297128.39,587678.0,1153262.0,569284.0,47587.42,151423354.1,1272982.0,5e-05,0.001576,0.000398,0.002755,5140505.002,66893139.96,23225926.17,121238999.5,0.0,94065415.46,17450153.44,159793847.8,17691204.98,368674226.2,483614353.3,1072381243.0,202.4,887.5,5140505.002,160958555.4,40676079.61,281032847.3,0.000414,27026.0,343306.0,9631671.52,31458.4,19.97,57.8,,90.47,59.47,1075851,1828.1,138.59,799.26,16205.7,3934.83,95.0465
153,2021/2/13,18653.0,51390.0,4201.0,47231.325,47260.15124,1822.9933,0.06872,,736.0,1001358,47231.325,1620255.0,30450.0,24949.74,548.7388535,213900.33,553444.0,1224606.0,697945.0,47231.325,167526358.7,1319357.0,6.6e-05,0.00182,0.000758,0.004148,4764952.778,56185206.2,28273921.47,146471194.4,0.0,75228665.55,26435097.96,152988004.7,22302402.43,349590672.1,481953824.7,1071755598.0,144.37,981.25,4764952.778,131413871.7,54709019.43,299459199.1,0.000644,21918.0,336624.0,6819004.41,,,,,,,1001358,,,,16630.0,,
154,2021/2/14,18459.0,50107.0,4082.0,48369.655,48563.10748,1823.61941,0.06253,,1170.0,864812,48369.655,1713378.0,30449.0,25600.16,562.9797297,308827.92,487036.0,1118974.0,650111.0,48369.655,163714742.9,1323321.0,0.0003,0.001967,0.000801,0.003797,8034375.709,119240101.8,34703228.64,209786624.9,19034461.25,61046951.97,38646210.78,137504978.5,11503484.02,411003045.6,489623532.2,1154693031.0,104.2,925.0,27068836.95,180287053.8,73349439.42,347291603.4,0.00049,20304.0,295428.0,5040208.36,,,,,,60.37,864812,1821.05,,,16457.4,,
155,2021/2/15,18845.0,46392.0,4435.0,47470.87,47862.73782,1780.59581,0.05733,"1,817.30",1144.0,974929,47470.87,1868646.0,30449.0,25114.76,589.9539474,362108.8,537406.0,1146720.0,640970.0,47470.87,166939647.9,1322547.0,3.5e-05,0.001469,0.000505,0.002859,3908712.116,63636812.18,29882804.26,176600956.2,0.0,102151530.8,27110929.12,147343280.0,15188986.8,372005892.6,483292339.4,1180318237.0,123.39,950.0,3908712.116,165788343.0,56993733.37,323944236.2,0.0004,24925.0,311322.0,5857418.5,,,,,90.47,60.09,974929,1818.75,,,16160.4,,
156,2021/2/16,22966.0,64820.0,4951.0,48815.08,48845.93567,1782.7316,0.0564,"1,794.30",1289.0,932767,48815.08,2089029.0,30449.0,25728.88,716.8099174,414271.34,512611.0,996111.0,498806.0,48815.08,129869316.8,1296827.0,0.000122,0.001502,0.000338,0.003138,5239479.782,125266632.5,24124712.49,200224001.7,9822994.746,59749301.54,17413144.22,185564692.5,11081116.64,446371716.2,503645726.9,1210328480.0,120.02,756.25,15062474.53,185015934.0,41537856.71,385788694.2,0.000301,26875.0,296388.0,5859013.49,31522.75,21.46,57.94,,90.503,60.05,932767,1803.9,138.14,807.98,16327.1,3932.59,96.684
157,2021/2/17,27023.0,70871.0,5589.0,50795.2,50915.62997,1802.99624,0.05243,"1,780.70",1460.0,1027930,50795.2,2126532.0,30449.0,26677.19,620.6376812,332226.3,558002.0,1142720.0,571309.0,50795.2,147435519.3,1291019.0,4.6e-05,0.001746,0.000574,0.005167,4901545.911,101769283.4,32869966.11,259428034.4,0.0,82883652.45,28108442.13,288576427.8,16361565.44,479575741.3,528861885.1,1211799685.0,141.62,862.5,4901545.911,184652935.8,60978408.24,548004462.2,0.000415,30238.0,317666.0,7193782.43,31613.02,21.5,57.96,,90.949,61.14,1027930,1777.7,136.92,809.9,17326.7,3931.33,98.1439
158,2021/2/18,25895.0,54072.0,4785.0,51712.705,51904.87207,1909.58647,0.05358,"1,773.20",1319.0,1020323,51712.705,2156634.0,30445.0,27068.64,630.1094891,359420.37,563380.0,1142942.0,571305.0,51712.705,147589490.1,1305050.0,4.3e-05,0.002364,0.00061,0.003966,4908457.111,88046728.12,33324758.15,172438035.5,0.0,182260591.9,36618241.05,280719743.5,21550761.34,401485359.4,535125850.7,1130104578.0,147.75,856.25,4908457.111,270307320.1,69942999.2,453157778.9,0.000389,28703.0,316952.0,7640670.79,31493.34,22.49,57.16,3675.36,90.6,60.52,1020323,1779.9,136.25,810.48,17702.2,3913.97,97.4743
159,2021/2/19,25186.0,76287.0,6267.0,53548.96,53076.05894,1935.36314,0.05606,"1,786.20",1453.0,1108810,53548.96,1567964.0,30444.0,27949.36,568.9084967,370906.46,606013.0,1251430.0,639149.0,53548.96,164643584.4,1328641.0,5.2e-05,0.002077,0.000551,0.003971,6618632.269,112289544.6,37174640.5,226649224.3,0.0,148119847.0,30773391.73,267436816.2,28960145.72,375214223.0,560602034.0,1118167783.0,160.81,956.25,6618632.269,260409391.5,67948032.23,494086040.5,0.000404,31456.0,341586.0,8610980.82,31494.32,22.05,57.53,3696.17,90.363,59.24,1108810,1782.2,136.05,811.29,19741.7,3906.71,96.152
160,2021/2/20,24052.0,63843.0,5434.0,55834.385,56277.3135,1990.69907,0.0556,,1644.0,1034148,55834.385,1384215.0,30444.0,29078.82,593.0479452,382501.47,574035.0,1194605.0,619673.0,55834.385,157008925.5,1321612.0,0.000219,0.002128,0.00071,0.004162,4509778.467,109344682.4,46411029.63,255273539.7,22501855.66,153353785.9,41012135.63,259008795.2,12345854.81,346768172.5,589824767.4,1148681833.0,147.82,912.5,27011634.13,262698468.4,87423165.26,514282334.9,0.000416,29402.0,320475.0,8253473.04,,,,,,,1034148,,,,19222.1,,
161,2021/2/21,20568.0,55707.0,5379.0,56932.41,57062.59964,1944.64102,0.05531,,64.0,851803,56932.41,1327448.0,30444.0,29648.9,598.106383,374017.55,475286.0,1046681.0,569027.0,56932.41,156887652.7,1445759.0,3.2e-05,0.001797,0.00058,0.003474,3205610.81,98740958.41,30430317.96,194265607.2,0.0,83369421.05,28910995.4,157905677.0,15798483.95,364616792.7,602804886.4,1205554558.0,115.1,881.25,3205610.81,182110379.5,59341313.36,352171284.2,0.000494,24637.0,271645.0,6553033.47,,,,,,,851803,,,,19903.5,,
162,2021/2/22,21876.0,63890.0,6411.0,52867.525,54784.95597,1812.88605,0.05519,"1,807.50",,948878,52867.525,1580025.0,30444.0,27467.41,648.0526316,368879.73,516325.0,1099128.0,552905.0,52867.525,149202118.3,1334959.0,0.000145,0.002474,0.000319,0.007896,4822437.365,101170796.3,27442149.45,389971344.4,11377304.09,167303250.2,7174949.912,469623176.2,8757661.392,287982315.7,579585136.6,1095198953.0,131.79,831.25,16199741.46,268474046.5,34617099.36,859594520.6,0.000417,29768.0,285383.0,6967335.96,31521.69,23.45,55.84,3642.44,89.999,61.49,948878,1813.2,133.05,825.83,18935.2,3876.5,98.9548
163,2021/2/23,24033.0,74578.0,8190.0,49573.87,49032.11682,1571.19472,0.04802,"1,799.70",,989377,49573.87,1396971.0,30444.0,25658.38,696.8503937,374277.68,539220.0,1062759.0,527634.0,49573.87,137137197.9,1298336.0,2.1e-05,0.002996,0.00048,0.00706,2240911.303,193806025.8,21808688.81,426007564.3,0.0,126233994.5,30174109.24,325094697.7,10505442.69,348361264.3,535963149.4,1162215224.0,183.3,793.75,2240911.303,320040020.3,51982798.04,751102262.0,0.000365,31583.0,287884.0,9086998.65,31537.35,23.11,56.09,3636.36,90.167,61.67,989377,1810.5,132.68,826.42,16526.4,3881.37,98.9716
164,2021/2/24,20505.0,58325.0,5578.0,49207.55,49833.65244,1633.6017,0.05387,"1,788.00",,1112374,49207.55,1262519.0,30441.0,25410.43,544.6352201,291516.9,606503.0,1242369.0,647587.0,49207.55,172043961.0,1309937.0,5.9e-05,0.002182,0.000527,0.003877,6293298.891,91558076.95,27268382.91,226193681.8,0.0,139452040.3,28838881.76,185700961.9,16582468.23,299873139.6,530472653.6,1195813772.0,189.53,993.75,6293298.891,231010117.3,56107264.67,411894643.8,0.000468,29099.0,358092.0,9326386.42,31961.86,21.34,55.73,3564.08,90.17,63.22,1112374,1802.8,134.71,836.48,17079.6,3925.43,101.015
165,2021/2/25,20380.0,55647.0,4755.0,49407.61,50018.42179,1606.93429,0.05456,"1,779.70",,1047947,49407.61,1156057.0,30441.0,25484.02,552.6025641,350492.02,565603.0,1220361.0,648825.0,49407.61,168209981.6,1301001.0,4.4e-05,0.001968,0.00022,0.004766,5146333.156,100145864.1,16584188.49,233784242.2,0.0,126817795.8,8956674.285,316725081.4,21723084.42,272833857.3,540166205.1,1113120939.0,152.53,975.0,5146333.156,226963659.9,25540862.77,550509323.6,0.000421,27359.0,326116.0,7536010.98,31402.01,28.89,54.46,3585.05,90.135,63.53,1047947,1780.8,130.0,833.83,16031.3,3829.34,101.1441
166,2021/2/26,17980.0,49978.0,4957.0,46295.92,46676.69737,1481.80366,0.05054,"1,742.90",,1029511,46295.92,1089633.0,30441.0,23808.69,621.5251799,312618.28,548681.0,1125624.0,568137.0,46295.92,150894914.5,1293684.0,5.1e-05,0.002237,0.000264,0.004931,4924115.654,105360699.0,15204010.55,255800324.7,0.0,110528634.7,10244435.78,220304546.4,25225987.32,258340994.3,511119576.8,1116806717.0,148.88,868.75,4924115.654,215889333.8,25448446.33,476104871.0,0.00042,26019.0,306416.0,6892463.61,30932.37,27.95,53.73,3509.08,90.882,61.5,1029511,1734.0,130.69,815.23,16023.5,3811.15,98.5926
167,2021/2/27,12204.0,32816.0,3054.0,46713.32,47158.11054,1486.85404,0.05054,,,985267,46713.32,1002286.0,30441.0,24033.14,549.4649682,244291.47,549235.0,1206178.0,665105.0,46713.32,169608870.3,1291870.0,0.000253,0.001763,0.000403,0.003728,5848816.068,84509067.58,17151576.83,140978367.3,14291918.72,54865189.05,14793011.59,153267269.0,17240513.92,288755902.9,518083068.8,1103118517.0,104.31,981.25,20140734.79,139374256.6,31944588.42,294245636.3,0.000585,19727.0,320784.0,4872646.0,,,,,,,985267,,,,16399.3,,
168,2021/2/28,16576.0,44791.0,4830.0,44853.91,44868.04898,1381.99953,0.04798,,1948.0,790722,44853.91,940376.0,30441.0,23121.36,660.8625954,305567.38,438700.0,1033356.0,591697.0,44853.91,142167376.1,1364487.0,7.9e-05,0.00248,0.000292,0.005165,6087902.99,130968355.8,9811968.353,194822924.3,0.0,61728378.57,13080439.65,205635116.3,22656561.81,356196031.4,494345997.4,1070856638.0,83.0,818.75,6087902.99,192696734.4,22892408.0,400458040.6,0.000473,19883.0,254316.0,3722714.66,,,,,,,790722,,,,15546.0,,
169,2021/3/1,22498.0,54522.0,4426.0,47435.59,47639.07216,1496.38191,0.04955,"1,734.20",1899.0,932339,47435.59,886696.0,30441.0,24406.53,655.2790698,301756.38,510229.0,1089780.0,554880.0,47435.59,142388874.1,1347932.0,0.000288,0.002904,0.0004,0.006282,5438017.422,67856078.34,19595237.85,166056700.9,18635011.39,177907012.3,14489425.27,369539244.2,10427583.68,254000532.3,527900731.0,891182002.4,121.84,812.5,24073028.81,245763090.6,34084663.13,535595945.1,0.000455,25209.0,280485.0,5779377.17,31535.51,23.35,55.17,3551.4,91.036,60.64,932339,1728.2,134.9,809.67,16937.7,3901.82,97.5266
170,2021/3/2,17896.0,47299.0,3979.0,48659.49,48636.65292,1541.03093,0.05087,"1,723.90",1706.0,1027865,48659.49,857083.0,30440.0,24981.59,606.041958,271767.66,566815.0,1135141.0,596747.0,48659.49,155858645.6,1309441.0,6.5e-05,0.001983,0.000576,0.003803,5981626.932,85231677.97,27799193.95,205430537.0,0.0,97606533.31,25435590.02,145036243.0,16684607.7,245563804.5,543963019.5,962752110.7,132.76,893.75,5981626.932,182838211.3,53234783.97,350466779.9,0.000473,25592.0,338150.0,6460246.21,31391.52,24.1,54.63,3508.59,90.79,59.75,1027865,1738.8,132.76,813.38,16679.1,3870.29,96.4495
171,2021/3/3,17913.0,46099.0,3821.0,50401.015,50429.59279,1580.21154,0.05095,"1,711.40",1638.0,1052928,50401.015,821762.0,30440.0,25809.91,567.9671053,283531.31,573711.0,1186311.0,607275.0,50401.015,163390179.5,1301007.0,6.9e-05,0.002715,0.000326,0.003736,6553685.097,101086070.3,16151635.44,182533063.8,0.0,157722944.3,14458252.04,172703874.8,23815815.1,201326374.8,565019147.6,991330842.8,132.7,950.0,6553685.097,258809014.7,30609887.48,355236938.6,0.000507,26889.0,333402.0,6688105.62,31270.09,26.67,54.52,3576.9,90.942,61.28,1052928,1721.0,129.42,811.68,17345.6,3819.72,98.193
172,2021/3/4,17030.0,42573.0,3831.0,49654.78,49432.83482,1561.56003,0.05003,"1,712.10",1532.0,946869,49654.78,799712.0,30440.0,25351.85,673.6875,260355.96,512508.0,1046922.0,513619.0,49654.78,138868686.4,1287553.0,5.6e-05,0.002548,0.00043,0.005524,4190457.054,75535937.18,20314416.19,148002570.8,0.0,115907025.9,11928648.34,268135828.0,27698271.95,168922116.9,565135766.9,875016834.7,112.96,800.0,4190457.054,191442963.1,32243064.53,416138398.8,0.000527,24879.0,289631.0,5608876.34,30924.14,28.57,53.25,3503.49,91.644,63.83,946869,1705.9,126.56,813.3,16833.0,3768.47,101.5184
173,2021/3/5,15348.0,42202.0,4960.0,47889.31,47753.19429,1492.72638,0.04939,"1,696.30",1502.0,1033247,47889.31,778519.0,30440.0,24421.8,580.6912752,268203.76,543717.0,1169154.0,618206.0,47889.31,161704257.1,1323912.0,0.000264,0.001956,0.000336,0.003009,3383052.1,70632498.79,15117369.28,102471531.3,18717279.53,94756133.84,13277962.6,151677891.8,10941081.82,139931314.2,546807420.5,811357194.1,114.36,931.25,22100331.63,165388632.6,28395331.88,254149423.1,0.000523,23833.0,317780.0,5476808.92,31496.3,24.66,53.83,3501.99,91.99,66.09,1033247,1703.8,128.95,824.36,16750.0,3841.94,104.6025
174,2021/3/6,14376.0,35487.0,4143.0,48142.195,48384.4152,1576.90434,0.05069,,1326.0,886552,48142.195,746097.0,30440.0,24621.03,565.2828947,256277.73,471948.0,1133078.0,664287.0,48142.195,162497758.8,1352091.0,3.9e-05,0.00149,0.000306,0.003256,2911233.774,51504480.43,12558809.08,141865559.4,0.0,58940912.45,10204874.33,99466756.62,13882981.81,133009595.6,552080751.0,853618720.1,77.9,950.0,2911233.774,110445392.9,22763683.41,241332316.0,0.00062,19018.0,287963.0,3750426.09,,,,,,,886552,,,,16936.0,,
